# This file contains the data of final population
# of objectives = 1, # of constraints = 37, # of real_var = 37, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
2.656302e+01	2.516963e-04	8.188574e-02	8.621647e-02	7.751676e-02	8.125893e-02	7.123731e-02	7.869222e-02	8.317109e-02	9.254096e-02	8.590026e-02	8.017452e-02	7.489770e-02	7.496666e-02	7.916714e-02	9.004954e-02	9.789880e-02	1.060341e-01	9.530534e-02	8.657011e-02	2.835893e-01	2.457002e-01	3.218131e-01	2.890732e-01	3.767514e-01	3.115292e-01	2.723439e-01	1.903678e-01	2.484666e-01	2.985606e-01	3.447270e-01	3.441237e-01	3.073741e-01	2.121650e-01	1.434925e-01	7.231792e-02	1.661825e-01	2.426062e-01	5.256241e+02	3.555716e-01	7.164107e-01	8.418540e-03	6.133117e-02	-1.247013e-01	-1.391024e-01	-5.776521e-02	8.903188e-02	8.709194e-02	-1.296834e-01	1.908925e-02	3.994025e-02	-1.026721e-01	-7.255440e-02	9.654720e-02	-6.836982e-02	-5.644871e-02	-7.309381e-04	9.814459e-02	3.788911e-02	-7.611292e-02	3.273990e-02	-8.767819e-02	6.522223e-02	3.918522e-02	8.197618e-02	-5.809888e-02	-5.009399e-02	-4.616638e-02	6.032897e-04	3.674958e-02	9.520915e-02	6.867247e-02	7.117460e-02	-9.386459e-02	-7.642371e-02	0.000000e+00	1	1.000000e+14
2.708656e+01	4.399633e-02	8.188574e-02	8.837538e-02	7.755280e-02	7.809195e-02	6.807033e-02	7.552523e-02	8.001370e-02	8.794109e-02	8.130039e-02	7.515370e-02	7.420507e-02	7.524103e-02	7.842294e-02	8.930534e-02	9.942533e-02	1.088283e-01	9.809961e-02	9.101327e-02	2.835893e-01	2.268121e-01	3.214978e-01	3.167808e-01	4.044590e-01	3.392368e-01	2.999676e-01	2.306116e-01	2.887105e-01	3.424873e-01	3.507868e-01	3.417232e-01	3.138851e-01	2.186759e-01	1.301371e-01	4.787107e-02	1.417357e-01	2.037334e-01	5.256241e+02	3.472087e-01	7.164107e-01	-2.682360e-02	1.007248e-01	-1.247013e-01	-1.391024e-01	-5.834941e-02	8.903188e-02	8.197589e-02	-1.369926e-01	2.215222e-02	3.923963e-02	-1.026721e-01	-4.891796e-02	1.233683e-01	-6.655875e-02	-5.980963e-02	-3.781297e-02	7.005189e-02	5.677719e-02	-9.468571e-02	4.717000e-03	-8.767819e-02	6.522223e-02	3.926918e-02	6.935599e-02	-5.809888e-02	-5.377685e-02	-8.299453e-03	9.063549e-03	2.783818e-02	9.520915e-02	8.853881e-02	8.226604e-02	-9.386459e-02	-6.199774e-02	0.000000e+00	2	1.000000e+14
2.714822e+01	3.583512e-02	8.188574e-02	8.825967e-02	7.751361e-02	7.805277e-02	6.803115e-02	7.548605e-02	7.983161e-02	8.775900e-02	8.111830e-02	7.497160e-02	7.332389e-02	7.421867e-02	7.740057e-02	8.828298e-02	9.840297e-02	1.078060e-01	9.849561e-02	9.140926e-02	2.835893e-01	2.278244e-01	3.218407e-01	3.171237e-01	4.048019e-01	3.395796e-01	3.015607e-01	2.322048e-01	2.903036e-01	3.440805e-01	3.584961e-01	3.506678e-01	3.228296e-01	2.276205e-01	1.390817e-01	5.681562e-02	1.382712e-01	2.002689e-01	5.252817e+02	3.472087e-01	7.164107e-01	-2.682360e-02	1.007248e-01	-1.247013e-01	-1.391024e-01	-5.913547e-02	8.903188e-02	7.617268e-02	-1.369926e-01	2.215222e-02	5.748918e-02	-1.114080e-01	-4.891796e-02	1.233683e-01	-6.626037e-02	-5.980963e-02	-3.781297e-02	6.043794e-02	5.576491e-02	-9.401627e-02	4.717000e-03	-8.767819e-02	6.522223e-02	3.801888e-02	6.935599e-02	-5.809888e-02	-5.377685e-02	-1.441564e-02	7.828308e-03	2.783818e-02	9.520915e-02	8.853881e-02	8.226604e-02	-8.145554e-02	-6.199774e-02	0.000000e+00	3	1.000000e+14
2.725590e+01	6.437912e-02	8.188574e-02	8.825967e-02	7.743709e-02	7.797625e-02	6.795463e-02	7.540953e-02	7.989800e-02	8.782539e-02	8.118469e-02	7.503799e-02	7.408937e-02	7.507163e-02	7.825353e-02	8.913594e-02	9.925593e-02	1.086589e-01	9.934856e-02	9.226222e-02	2.835893e-01	2.278244e-01	3.225101e-01	3.177931e-01	4.054713e-01	3.402491e-01	3.009799e-01	2.316239e-01	2.897228e-01	3.434996e-01	3.517991e-01	3.432053e-01	3.153672e-01	2.201580e-01	1.316192e-01	4.935316e-02	1.308087e-01	1.928064e-01	5.256241e+02	3.472087e-01	7.164107e-01	-2.682360e-02	1.007248e-01	-1.247013e-01	-1.391024e-01	-5.913547e-02	8.903188e-02	8.197589e-02	-1.369926e-01	2.215222e-02	4.870253e-02	-1.114080e-01	-4.891796e-02	1.233683e-01	-6.655875e-02	-5.980963e-02	-3.781297e-02	7.005189e-02	5.576491e-02	-9.468571e-02	4.717000e-03	-8.767819e-02	6.522223e-02	3.926918e-02	6.935599e-02	-5.809888e-02	-5.377685e-02	-8.299453e-03	8.593733e-03	2.783818e-02	9.520915e-02	8.853881e-02	8.226604e-02	-8.145554e-02	-6.199774e-02	0.000000e+00	4	1.000000e+14
2.725620e+01	2.210524e-02	8.188574e-02	8.261204e-02	7.289606e-02	7.343521e-02	6.425189e-02	7.231206e-02	7.653848e-02	8.590835e-02	7.926765e-02	7.331313e-02	7.292328e-02	7.299224e-02	7.692484e-02	8.780724e-02	9.792723e-02	1.060625e-01	9.533376e-02	8.454350e-02	2.835893e-01	2.772350e-01	3.622392e-01	3.575222e-01	4.378662e-01	3.673486e-01	3.303720e-01	2.483959e-01	3.064947e-01	3.585903e-01	3.620011e-01	3.613978e-01	3.269918e-01	2.317827e-01	1.432438e-01	7.206924e-02	1.659338e-01	2.603368e-01	5.256241e+02	3.472087e-01	7.164107e-01	-5.881650e-03	5.366829e-02	-1.025191e-01	-1.349922e-01	-5.834941e-02	8.903188e-02	7.770529e-02	-1.400062e-01	3.315367e-02	2.710789e-02	-1.026721e-01	-7.255440e-02	1.213883e-01	-3.946761e-02	-5.980963e-02	-7.738516e-03	9.814459e-02	6.354285e-03	-8.500421e-02	4.717000e-03	-8.034400e-02	7.051768e-02	3.697651e-02	8.197618e-02	-5.809888e-02	-5.209556e-02	-3.410767e-03	6.032897e-04	3.440596e-02	9.520915e-02	8.853881e-02	7.117460e-02	-9.386459e-02	-9.440297e-02	0.000000e+00	5	1.000000e+14
2.730018e+01	3.436710e-02	8.006496e-02	8.693754e-02	8.629311e-02	8.471735e-02	7.599479e-02	8.634619e-02	7.733620e-02	8.781318e-02	7.909902e-02	7.135161e-02	7.538207e-02	8.034174e-02	8.127352e-02	8.746511e-02	9.771400e-02	8.893687e-02	7.788266e-02	6.656242e-02	2.995192e-01	2.393916e-01	2.450297e-01	2.588158e-01	3.351287e-01	2.445652e-01	3.233928e-01	2.317307e-01	3.079701e-01	3.757515e-01	3.404893e-01	2.970977e-01	2.889456e-01	2.347759e-01	1.451094e-01	2.218996e-01	3.186119e-01	4.176516e-01	5.377649e+02	3.374220e-01	7.004808e-01	-1.760051e-02	4.792119e-02	-1.065129e-01	-1.715868e-01	-5.838837e-02	1.074783e-01	7.621514e-02	-1.290693e-01	1.132158e-02	6.225146e-02	-1.059953e-01	-1.860432e-02	1.049192e-01	-4.777695e-02	-4.830177e-02	6.762084e-02	-1.860817e-03	6.012756e-02	-5.638072e-03	-1.378615e-02	-7.631284e-02	9.056345e-02	-7.882756e-02	9.166207e-02	-7.623935e-02	-6.778141e-02	3.526213e-02	4.339167e-02	8.152126e-03	5.416962e-02	8.966658e-02	-7.679029e-02	-9.671228e-02	-9.903971e-02	0.000000e+00	6	1.000000e+14
2.731796e+01	7.060470e-02	8.188574e-02	9.082770e-02	8.009571e-02	8.265530e-02	7.689781e-02	8.820755e-02	7.732270e-02	8.868614e-02	7.727823e-02	6.922244e-02	7.968883e-02	8.723472e-02	8.919805e-02	9.731525e-02	1.079589e-01	9.661761e-02	8.534339e-02	7.692954e-02	2.835893e-01	2.053569e-01	2.992501e-01	2.768565e-01	3.272282e-01	2.282804e-01	3.235109e-01	2.240932e-01	3.239000e-01	3.943794e-01	3.028099e-01	2.367916e-01	2.196147e-01	1.485980e-01	5.547758e-02	1.547016e-01	2.533386e-01	3.269506e-01	5.242922e+02	3.339980e-01	7.164107e-01	-4.217446e-02	9.312317e-02	-1.283502e-01	-1.716179e-01	-2.159608e-02	4.723262e-02	1.052909e-01	-1.272197e-01	1.277300e-02	6.439416e-02	-1.404176e-01	7.396577e-03	9.507599e-02	-2.086594e-02	-8.429331e-02	7.365007e-02	3.756653e-02	7.823236e-02	-9.389319e-02	2.239359e-02	-5.037169e-02	9.894787e-02	-9.523054e-02	9.941768e-02	-9.980678e-02	-7.047937e-02	9.156952e-02	6.601821e-02	1.717699e-02	7.101667e-02	9.312041e-02	-9.922402e-02	-9.863703e-02	-7.361202e-02	0.000000e+00	7	1.000000e+14
2.733850e+01	1.858532e-01	7.971070e-02	8.656154e-02	8.644668e-02	9.334486e-02	8.513667e-02	9.094959e-02	9.517601e-02	1.061692e-01	9.899947e-02	9.257364e-02	9.217474e-02	9.224370e-02	9.298833e-02	1.035866e-01	1.138990e-01	1.066552e-01	9.592644e-02	8.820132e-02	3.026185e-01	2.426812e-01	2.436861e-01	1.833346e-01	2.551472e-01	2.042905e-01	1.673140e-01	7.113530e-02	1.338629e-01	1.900818e-01	1.935718e-01	1.929685e-01	1.864538e-01	9.373039e-02	3.508334e-03	6.688399e-02	1.607486e-01	2.283349e-01	5.256241e+02	3.510075e-01	6.973815e-01	-1.839341e-02	8.870746e-02	-1.153924e-01	-1.627321e-01	-5.834941e-02	8.657981e-02	7.770529e-02	-1.290662e-01	3.763165e-02	5.643679e-02	-1.003101e-01	-5.662942e-02	9.088060e-02	-9.044533e-02	-3.889384e-02	3.083259e-02	-1.944683e-02	5.993736e-02	-1.004958e-03	6.035151e-02	-7.181263e-02	5.085671e-02	3.697651e-02	9.617870e-02	-6.272760e-02	-5.621895e-02	-3.489938e-03	6.032897e-04	6.514663e-03	9.272345e-02	9.022205e-02	-6.337566e-02	-9.386459e-02	-6.758635e-02	0.000000e+00	8	1.000000e+14
2.746676e+01	1.129592e-01	8.188574e-02	8.874015e-02	7.938880e-02	7.993545e-02	6.991383e-02	7.736873e-02	8.185720e-02	8.981806e-02	8.317736e-02	7.703067e-02	7.614768e-02	7.725817e-02	8.046218e-02	9.134459e-02	1.014528e-01	1.108558e-01	1.001271e-01	9.322377e-02	2.835893e-01	2.236207e-01	3.054348e-01	3.006522e-01	3.883304e-01	3.231082e-01	2.838390e-01	2.141902e-01	2.722890e-01	3.260659e-01	3.337911e-01	3.240755e-01	2.960439e-01	2.008348e-01	1.123989e-01	3.013289e-02	1.239975e-01	1.843940e-01	5.248958e+02	3.472087e-01	7.164107e-01	-2.682360e-02	1.026901e-01	-1.263633e-01	-1.391024e-01	-5.834941e-02	1.102674e-01	7.216951e-02	-1.558182e-01	2.923188e-02	4.002993e-02	-1.050505e-01	-4.891796e-02	1.233683e-01	-6.655875e-02	-5.980963e-02	-3.781297e-02	7.119878e-02	5.996861e-02	-8.181413e-02	4.782599e-03	-8.767819e-02	6.522223e-02	3.926918e-02	6.964884e-02	-5.809888e-02	-5.377685e-02	-7.725170e-03	9.715550e-03	2.803159e-02	9.520915e-02	8.843584e-02	8.226604e-02	-9.386459e-02	-6.039648e-02	0.000000e+00	9	1.000000e+14
2.750682e+01	6.875947e-02	8.006496e-02	8.691540e-02	8.627097e-02	8.469521e-02	7.597265e-02	8.632405e-02	7.731407e-02	8.779104e-02	7.907688e-02	7.132947e-02	7.535993e-02	8.031960e-02	8.255571e-02	8.874730e-02	9.899619e-02	9.021906e-02	7.916485e-02	6.784461e-02	2.995192e-01	2.395853e-01	2.452234e-01	2.590095e-01	3.353224e-01	2.447589e-01	3.235865e-01	2.319244e-01	3.081638e-01	3.759452e-01	3.406830e-01	2.972914e-01	2.777278e-01	2.235582e-01	1.338916e-01	2.106819e-01	3.073942e-01	4.064339e-01	5.377649e+02	3.374220e-01	7.004808e-01	-1.760051e-02	4.792119e-02	-1.065129e-01	-1.715868e-01	-5.838837e-02	1.074783e-01	7.621514e-02	-1.290693e-01	1.132158e-02	6.225146e-02	-1.059953e-01	-1.860432e-02	1.049192e-01	-4.806535e-02	-4.830177e-02	6.762084e-02	-1.860817e-03	5.993387e-02	-5.638072e-03	-1.378615e-02	-7.631284e-02	9.056345e-02	-7.882756e-02	9.166207e-02	-7.623935e-02	-6.778141e-02	3.526213e-02	4.339167e-02	1.956357e-02	5.416962e-02	8.966658e-02	-7.679029e-02	-9.671228e-02	-9.903971e-02	0.000000e+00	10	1.000000e+14
