# This file contains the data of final population
# of objectives = 1, # of constraints = 37, # of real_var = 37, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
3.679183e+01	2.527240e-02	1.443333e-02	1.591778e-02	2.159121e-02	2.644853e-02	2.849027e-02	3.310110e-02	3.299878e-02	3.486590e-02	4.057130e-02	4.293483e-02	4.156374e-02	3.890033e-02	3.678382e-02	3.589046e-02	3.744527e-02	3.396214e-02	3.650297e-02	4.169679e-02	2.737241e-01	2.607368e-01	2.111005e-01	1.686043e-01	1.507413e-01	1.104016e-01	1.112967e-01	9.496151e-02	4.504553e-02	2.436717e-02	3.636270e-02	5.966467e-02	7.818181e-02	8.599773e-02	7.239483e-02	1.028684e-01	8.063892e-02	3.519870e-02	6.144108e+02	3.706067e-01	1.262759e-01	-1.584068e-01	8.029017e-02	8.847548e-02	5.886016e-02	1.364299e-01	-9.969751e-02	-9.579191e-02	-1.325671e-01	-1.443943e-01	1.550313e-01	-1.129723e-01	4.803123e-02	-4.966772e-02	1.085473e-03	1.284008e-02	-1.290983e-01	-4.957991e-02	1.298729e-02	4.963634e-02	4.249622e-02	1.786294e-02	4.033976e-02	-8.951666e-04	1.633523e-02	4.991598e-02	2.067836e-02	-1.199553e-02	-2.330197e-02	-1.851714e-02	-7.815922e-03	1.360291e-02	-3.047361e-02	2.222952e-02	4.544021e-02	0.000000e+00	1	1.000000e+14
3.699002e+01	3.618833e-03	1.185396e-02	1.405899e-02	1.936286e-02	2.414593e-02	2.636704e-02	3.134365e-02	3.358581e-02	3.538787e-02	4.032091e-02	4.262585e-02	4.275799e-02	3.980736e-02	3.868722e-02	3.568937e-02	3.830194e-02	3.443177e-02	3.180080e-02	3.743459e-02	2.962908e-01	2.769992e-01	2.305961e-01	1.887495e-01	1.693173e-01	1.257774e-01	1.061609e-01	9.039480e-02	4.723610e-02	2.707039e-02	2.591435e-02	5.172917e-02	6.152914e-02	8.775702e-02	6.489995e-02	9.875963e-02	1.217778e-01	7.248828e-02	6.162396e+02	3.887135e-01	1.037092e-01	3.643802e-03	8.953825e-02	3.311093e-02	6.300235e-02	-1.014516e-01	-1.408881e-01	-5.963420e-02	-6.587104e-02	-1.487402e-01	1.564039e-01	-8.349629e-02	6.083418e-02	-8.088918e-03	1.296386e-03	-1.920303e-02	-1.331164e-01	-2.420096e-02	1.929158e-02	4.640307e-02	4.184661e-02	1.943228e-02	4.353989e-02	1.961649e-02	1.576607e-02	4.315870e-02	2.016571e-02	1.156041e-03	-2.581482e-02	-9.799973e-03	-2.622788e-02	2.285708e-02	-3.385969e-02	-2.301816e-02	4.928950e-02	0.000000e+00	2	1.000000e+14
3.728897e+01	9.054350e-02	1.448077e-02	1.729566e-02	2.299790e-02	2.599328e-02	2.898207e-02	3.403682e-02	3.636332e-02	3.744001e-02	4.210520e-02	4.331382e-02	4.351143e-02	4.143106e-02	3.818152e-02	4.003808e-02	4.336366e-02	3.787376e-02	3.759664e-02	4.253921e-02	2.733091e-01	2.486819e-01	1.987935e-01	1.725872e-01	1.464386e-01	1.022151e-01	8.186070e-02	7.244088e-02	3.162553e-02	2.105145e-02	1.932255e-02	3.752354e-02	6.595348e-02	4.971062e-02	2.061536e-02	6.864602e-02	7.107055e-02	2.782846e-02	6.005769e+02	3.541965e-01	1.266909e-01	1.685134e-02	5.035128e-02	8.785840e-02	6.514240e-02	-3.352056e-02	-1.516804e-01	-4.346283e-02	-7.886471e-02	-1.729405e-01	1.585239e-01	-7.807433e-02	9.081974e-03	-3.895686e-02	-4.772439e-05	1.935041e-02	-1.252267e-01	-3.748601e-02	2.462716e-02	4.988843e-02	2.620628e-02	2.614864e-02	4.422350e-02	2.035436e-02	9.419826e-03	4.081535e-02	1.057408e-02	1.728894e-03	-1.820099e-02	-2.842993e-02	1.624286e-02	2.909525e-02	-4.803065e-02	-2.424531e-03	4.324209e-02	0.000000e+00	3	1.000000e+14
3.740140e+01	1.022049e-01	1.286135e-02	1.694920e-02	2.199780e-02	2.502931e-02	2.708307e-02	2.552062e-02	2.726359e-02	2.358132e-02	2.572798e-02	3.054318e-02	3.047043e-02	3.349680e-02	3.287911e-02	3.571519e-02	3.786368e-02	4.220217e-02	3.976996e-02	3.898305e-02	2.874772e-01	2.517131e-01	2.075433e-01	1.810210e-01	1.630527e-01	1.767225e-01	1.614734e-01	1.936892e-01	1.749083e-01	1.327806e-01	1.334170e-01	1.069397e-01	1.123437e-01	8.753112e-02	6.873421e-02	3.077713e-02	5.205638e-02	5.894095e-02	6.145821e+02	3.997535e-01	1.125228e-01	-1.358081e-01	1.776031e-02	4.321643e-02	1.664894e-01	-6.105765e-02	-1.336746e-01	-1.199429e-01	1.642413e-01	-1.697819e-01	1.422459e-01	-7.547672e-02	-3.309186e-03	-3.402830e-02	-8.318696e-02	-4.007396e-02	7.053689e-02	-1.625081e-01	3.576419e-02	4.416975e-02	2.652235e-02	1.796820e-02	-1.366975e-02	1.524912e-02	-3.221587e-02	1.878095e-02	4.212770e-02	-6.364467e-04	2.647739e-02	-5.404060e-03	2.481259e-02	1.879691e-02	3.795708e-02	-2.127925e-02	-6.884577e-03	0.000000e+00	4	1.000000e+14
3.742675e+01	2.962407e-03	1.185396e-02	1.405899e-02	1.936286e-02	2.414593e-02	2.588825e-02	3.086486e-02	3.297616e-02	3.569911e-02	4.090311e-02	4.320805e-02	4.334018e-02	4.038955e-02	3.930189e-02	3.638303e-02	3.899559e-02	3.512543e-02	3.327026e-02	3.862878e-02	2.962908e-01	2.769992e-01	2.305961e-01	1.887495e-01	1.735061e-01	1.299663e-01	1.114946e-01	8.767179e-02	4.214254e-02	2.197683e-02	2.082079e-02	4.663561e-02	5.615140e-02	8.168832e-02	5.883124e-02	9.269093e-02	1.089216e-01	6.204042e-02	6.170355e+02	3.735381e-01	1.037092e-01	2.491480e-02	8.953825e-02	4.758972e-02	6.488365e-02	-1.014516e-01	-1.408881e-01	-7.717382e-02	-6.587104e-02	-1.487402e-01	1.564039e-01	-8.349629e-02	6.083418e-02	-2.301366e-02	1.296386e-03	-2.195429e-02	-1.331164e-01	7.675740e-03	1.929158e-02	4.640307e-02	4.184661e-02	1.524339e-02	4.353989e-02	1.847163e-02	2.382283e-02	4.552924e-02	2.016571e-02	1.156041e-03	-2.581482e-02	-9.515792e-03	-2.553691e-02	2.285708e-02	-3.385969e-02	-1.623064e-02	4.688115e-02	0.000000e+00	5	1.000000e+14
3.743068e+01	1.948970e-02	1.290145e-02	1.026028e-02	1.489055e-02	1.911450e-02	2.091579e-02	2.657792e-02	3.080271e-02	3.182812e-02	3.616491e-02	3.877784e-02	3.759165e-02	3.465755e-02	3.332538e-02	3.144582e-02	3.562712e-02	3.225038e-02	3.230155e-02	3.796032e-02	2.871264e-01	3.102338e-01	2.697239e-01	2.327690e-01	2.170097e-01	1.674723e-01	1.305100e-01	1.215387e-01	8.359662e-02	6.073635e-02	7.111421e-02	9.678433e-02	1.084394e-01	1.248834e-01	8.830165e-02	1.178444e-01	1.173968e-01	6.788871e-02	6.153571e+02	3.457299e-01	1.128736e-01	5.248451e-03	1.260258e-01	6.168303e-02	3.512361e-02	-7.158197e-02	-1.407042e-01	-6.101041e-02	-6.398292e-02	-1.549189e-01	1.707751e-01	-7.124634e-02	4.090249e-02	-3.411297e-02	1.525647e-02	-2.502849e-02	-1.262861e-01	-6.085116e-02	-2.310734e-02	4.050982e-02	3.695491e-02	1.575933e-02	4.953743e-02	3.696229e-02	8.971270e-03	3.794210e-02	2.286027e-02	-1.037786e-02	-2.567012e-02	-1.165506e-02	-1.644405e-02	3.658179e-02	-2.954276e-02	4.476448e-04	4.950805e-02	0.000000e+00	6	1.000000e+14
3.743803e+01	4.805027e-02	1.318203e-02	1.442135e-02	1.903801e-02	2.424460e-02	2.452137e-02	3.019949e-02	3.442428e-02	3.542545e-02	3.973198e-02	4.248728e-02	4.130823e-02	3.837414e-02	3.752333e-02	3.621904e-02	4.091529e-02	3.670620e-02	3.626272e-02	4.102214e-02	2.846716e-01	2.738290e-01	2.334382e-01	1.878863e-01	1.854648e-01	1.357875e-01	9.882517e-02	9.006609e-02	5.238861e-02	2.828280e-02	3.859815e-02	6.426826e-02	7.171190e-02	8.312297e-02	4.203597e-02	7.886088e-02	8.274083e-02	4.110114e-02	6.075486e+02	2.999275e-01	1.153284e-01	1.457714e-02	1.578912e-01	4.020472e-02	4.444177e-02	-6.939705e-02	-1.407042e-01	-9.384541e-02	-6.398292e-02	-1.335315e-01	1.707751e-01	-7.124634e-02	4.090249e-02	-1.706382e-02	1.525647e-02	-7.913178e-03	-1.283512e-01	-3.523536e-02	1.084265e-02	4.039079e-02	4.555192e-02	2.421445e-03	4.967737e-02	3.696229e-02	8.759083e-03	3.767748e-02	2.410581e-02	-1.031535e-02	-2.567012e-02	-7.443642e-03	-1.141106e-02	4.108700e-02	-3.682491e-02	-3.879954e-03	4.163969e-02	0.000000e+00	7	1.000000e+14
3.744548e+01	1.458628e-02	1.328761e-02	1.477218e-02	1.968540e-02	2.378762e-02	2.713784e-02	3.192801e-02	3.093497e-02	3.511109e-02	4.065204e-02	4.395671e-02	4.432690e-02	4.095436e-02	3.893487e-02	3.714250e-02	4.068242e-02	3.710560e-02	3.655265e-02	4.165278e-02	2.837479e-01	2.707596e-01	2.277742e-01	1.918844e-01	1.625736e-01	1.206648e-01	1.293528e-01	9.281636e-02	4.433912e-02	1.542682e-02	1.218807e-02	4.169413e-02	5.936244e-02	7.504371e-02	4.407334e-02	7.536657e-02	8.020429e-02	3.558377e-02	6.165801e+02	3.412652e-01	1.162521e-01	6.038897e-02	8.877137e-02	1.081626e-01	5.869092e-02	-6.278725e-02	-1.622268e-01	-9.274631e-02	-1.120431e-01	-1.654741e-01	1.412506e-01	-7.003773e-02	5.472823e-02	-4.095813e-02	2.607222e-02	-1.129615e-02	-1.295285e-01	-4.967601e-02	1.298830e-02	4.298536e-02	3.588986e-02	2.931077e-02	4.190880e-02	-8.688007e-03	3.653645e-02	4.847724e-02	2.891230e-02	3.238745e-03	-2.950606e-02	-1.766831e-02	-1.568127e-02	3.097038e-02	-3.129323e-02	-4.837717e-03	4.462052e-02	0.000000e+00	8	1.000000e+14
3.756658e+01	1.365985e-01	1.443333e-02	1.591778e-02	2.159121e-02	2.644853e-02	2.863923e-02	3.282813e-02	3.297225e-02	3.483937e-02	4.051665e-02	4.247298e-02	4.161829e-02	3.895488e-02	3.686991e-02	3.597656e-02	3.753137e-02	3.461496e-02	3.715579e-02	4.235677e-02	2.737241e-01	2.607368e-01	2.111005e-01	1.686043e-01	1.494381e-01	1.127897e-01	1.115288e-01	9.519360e-02	4.552359e-02	2.840784e-02	3.588547e-02	5.918744e-02	7.742857e-02	8.524449e-02	7.164158e-02	9.715697e-02	7.492745e-02	2.942460e-02	6.100978e+02	3.705893e-01	1.262759e-01	-1.632334e-01	8.029017e-02	8.598292e-02	5.886016e-02	1.364299e-01	-1.728178e-01	-2.674576e-02	-1.325671e-01	-1.443943e-01	1.640850e-01	-7.804970e-02	2.789739e-02	-4.966772e-02	1.085473e-03	1.161215e-02	-1.290983e-01	-4.957991e-02	1.298729e-02	4.963634e-02	4.249622e-02	1.916619e-02	3.664835e-02	1.260900e-03	1.633523e-02	4.967002e-02	1.711575e-02	-7.477634e-03	-2.330197e-02	-1.824112e-02	-7.815922e-03	1.360291e-02	-2.551539e-02	2.222952e-02	4.550285e-02	0.000000e+00	9	1.000000e+14
3.790822e+01	4.053450e-02	1.233795e-02	1.341018e-02	1.887175e-02	2.352069e-02	2.529442e-02	3.045867e-02	3.414311e-02	3.516852e-02	4.024899e-02	4.234136e-02	4.173899e-02	3.901147e-02	3.731926e-02	3.600920e-02	3.888153e-02	3.432762e-02	3.469107e-02	4.023929e-02	2.920564e-01	2.826756e-01	2.348928e-01	1.942197e-01	1.787015e-01	1.335200e-01	1.012852e-01	9.231389e-02	4.786533e-02	2.955941e-02	3.482948e-02	5.869233e-02	7.349726e-02	8.495891e-02	5.982912e-02	9.967085e-02	9.649110e-02	4.795019e-02	6.073167e+02	3.399914e-01	1.079436e-01	5.786879e-03	1.334512e-01	1.206123e-01	6.485989e-02	-8.278482e-02	-1.415268e-01	-8.307275e-02	-1.105369e-01	-1.596609e-01	1.681388e-01	-9.715848e-02	4.020046e-02	-3.097561e-02	2.341349e-03	-6.389485e-03	-1.262861e-01	-5.854046e-02	9.380825e-03	4.778277e-02	4.067313e-02	1.551820e-02	4.518156e-02	3.223480e-02	8.971270e-03	4.444856e-02	1.830592e-02	-5.270065e-03	-2.386285e-02	-1.480493e-02	-1.146165e-02	2.512979e-02	-3.984173e-02	3.179742e-03	4.854091e-02	0.000000e+00	10	1.000000e+14
